id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,hrID,hdbID,verified,name
8446929,https://assets.nhle.com/mugs/nhl/19741975/WSH/8446929.png,Jim,Hrycuik,25,C,L,70,180,178,82,1949-10-07,Rosthern,CAN,Saskatchewan,"","",false,Jim Hrycuik
8447240,https://assets.nhle.com/mugs/nhl/19741975/WSH/8447240.png,Dave,Kryskow,17,L,L,70,175,178,79,1951-12-25,Edmonton,CAN,Alberta,"","",false,Dave Kryskow
8449248,https://assets.nhle.com/mugs/nhl/19741975/WSH/8449248.png,Mike,Marson,16,R,68,200,173,91,1955-07-24,Scarborough,CAN,Ontario,"","",false,Mike Marson
8448009,https://assets.nhle.com/mugs/nhl/19741975/WSH/8448009.png,Paul,Nicholson,24,L,L,72,190,183,86,1954-02-16,London,CAN,Ontario,"","",false,Paul Nicholson
8450290,https://assets.nhle.com/mugs/nhl/19741975/WSH/8450290.png,Andre,Peloffy,26,C,L,67,167,170,76,1951-02-25,Sete,FRA,"","",false,"",Andre Peloffy
8450631,https://assets.nhle.com/mugs/nhl/19741975/WSH/8450631.png,Nelson,Pyatt,12,C,L,72,175,183,79,1953-09-09,Port Arthur,CAN,Ontario,"","",false,Nelson Pyatt
8450843,https://assets.nhle.com/mugs/nhl/19741975/WSH/8450843.png,Bill,Riley,8,R,71,195,180,88,1950-09-20,Amherst,CAN,Nova Scotia,"","",false,Bill Riley
8451731,https://assets.nhle.com/mugs/nhl/19741975/WSH/8451731.png,Blair,Stewart,23,L,71,185,180,84,1953-03-15,Winnipeg,CAN,Manitoba,"","",false,Blair Stewart
8452427,https://assets.nhle.com/mugs/nhl/19741975/WSH/8452427.png,Tony,White,20,L,70,174,178,79,1954-06-16,Grand Falls,CAN,Newfoundland and Labrador,"","",false,Tony White
8444926,https://assets.nhle.com/mugs/nhl/19741975/WSH/8444926.png,Murray,Anderson,8,D,L,70,175,178,79,1949-08-28,The Pas,CAN,Manitoba,"","",false,Murray Anderson
8448363,https://assets.nhle.com/mugs/nhl/19741975/WSH/8448363.png,Greg,Joly,24,D,L,73,190,185,86,1954-05-30,Calgary,CAN,Alberta,"","",false,Greg Joly
8451529,https://assets.nhle.com/mugs/nhl/19741975/WSH/8451529.png,Gord,Smith,6,D,70,174,178,79,1949-11-17,Perth,CAN,Ontario,"","",false,Gord Smith
8445667,https://assets.nhle.com/mugs/nhl/19751976/WSH/8445667.png,Rick,Bragnalo,18,C,L,68,160,173,73,1951-12-01,Fort William,CAN,Ontario,"","",false,Rick Bragnalo
8447196,https://assets.nhle.com/mugs/nhl/19751976/WSH/8447196.png,Brian,Kinsella,11,C,R,71,180,180,82,1954-02-11,Barrie,CAN,Ontario,"","",false,Brian Kinsella
8447314,https://assets.nhle.com/mugs/nhl/19751976/WSH/8447314.png,Mike,Lampman,21,L,L,74,195,188,88,1950-04-20,Hamilton,CAN,Ontario,"","",false,Mike Lampman
8449158,https://assets.nhle.com/mugs/nhl/19751976/WSH/8449158.png,Brian,Stapleton,24,R,R,74,190,188,86,1951-12-25,Fort Erie,CAN,Ontario,"","",false,Brian Stapleton
8445114,https://assets.nhle.com/mugs/nhl/19751976/WSH/8445114.png,Larry,Bolonchuk,4,D,L,70,190,178,86,1952-02-26,Winnipeg,CAN,Manitoba,"","",false,Larry Bolonchuk
8447452,https://assets.nhle.com/mugs/nhl/19751976/WSH/8447452.png,Jean,Lemieux,6,D,R,73,180,185,82,1952-05-31,Noranda,CAN,Quebec,"","",false,Jean Lemieux
8449500,https://assets.nhle.com/mugs/nhl/19751976/WSH/8449500.png,Robert,McLean,8,D,72,200,183,91,1954-01-19,Niagara Falls,CAN,Ontario,"","",false,Robert McLean
8451162,https://assets.nhle.com/mugs/nhl/19751976/WSH/8451162.png,Peter,Scamurra,6,D,75,180,191,82,1955-02-23,Buffalo,USA,New York,"","",false,Peter Scamurra
8452519,https://assets.nhle.com/mugs/nhl/19751976/WSH/8452519.png,Bernie,Wolfe,30,G,L,69,165,175,75,1951-12-18,Montréal,CAN,Quebec,"","",false,Bernie Wolfe
8446921,https://assets.nhle.com/mugs/nhl/19761977/WSH/8446921.png,Alex,Forsyth,24,C,L,74,195,188,88,1955-01-06,Galt,CAN,Ontario,"","",false,Alex Forsyth
8450216,https://assets.nhle.com/mugs/nhl/19761977/WSH/8450216.png,Douglas,Patey,10,R,70,180,178,82,1956-12-28,Toronto,CAN,Ontario,"","",false,Douglas Patey
8448093,https://assets.nhle.com/mugs/nhl/19761977/WSH/8448093.png,Craig,Patrick,14,R,L,72,190,183,86,1946-05-20,Detroit,USA,Michigan,"","",false,Craig Patrick
8451028,https://assets.nhle.com/mugs/nhl/19761977/WSH/8451028.png,Tom,Rowe,17,R,R,72,190,183,86,1956-05-23,Lynn,USA,Massachusetts,"","",false,Tom Rowe
8448967,https://assets.nhle.com/mugs/nhl/19761977/WSH/8448967.png,Steve,Self,19,C,L,69,170,175,77,1950-05-09,Peterborough,CAN,Ontario,"","",false,Steve Self
8445793,https://assets.nhle.com/mugs/nhl/19771978/WSH/8445793.png,Nelson,Burton,8,L,L,72,205,183,93,1957-11-06,Sydney,CAN,Nova Scotia,"","",false,Nelson Burton
8446588,https://assets.nhle.com/mugs/nhl/19771978/WSH/8446588.png,Bob,Girard,26,L,L,72,180,183,82,1949-04-12,Montréal,CAN,Quebec,"","",false,Bob Girard
8447245,https://assets.nhle.com/mugs/nhl/19771978/WSH/8447245.png,Eddy,Godin,18,R,L,70,190,178,86,1957-03-29,Donnacona,CAN,Quebec,"","",false,Eddy Godin
8448873,https://assets.nhle.com/mugs/nhl/19771978/WSH/8448873.png,Mark,Lofthouse,8,R,R,74,195,188,88,1957-04-21,New Westminster,CAN,British Columbia,"","",false,Mark Lofthouse
8445388,https://assets.nhle.com/mugs/nhl/19771978/WSH/8445388.png,Jim,Bedard,31,G,L,72,178,183,81,1956-11-14,Niagara Falls,CAN,Ontario,"","",false,Jim Bedard
8445981,https://assets.nhle.com/mugs/nhl/19781979/WSH/8445981.png,Greg,Carroll,31,C,L,72,185,183,84,1956-10-10,Gimli,CAN,Manitoba,"","",false,Greg Carroll
8446543,https://assets.nhle.com/mugs/nhl/19781979/WSH/8446543.png,Rolf,Edberg,10,C,L,70,174,178,79,1950-09-29,Stockholm,SWE,"","",false,"",Rolf Edberg
8449284,https://assets.nhle.com/mugs/nhl/19781979/WSH/8449284.png,Dennis,Maruk,21,C,L,68,175,173,79,1955-11-17,Toronto,CAN,Ontario,"","",false,Dennis Maruk
8451803,https://assets.nhle.com/mugs/nhl/19781979/WSH/8451803.png,Leif,Svensson,4,D,L,75,189,191,86,1951-07-18,Härnösand,SWE,"","",false,"",Leif Svensson
8451956,https://assets.nhle.com/mugs/nhl/19781979/WSH/8451956.png,Brent,Tremblay,22,D,L,74,194,188,88,1957-11-01,North Bay,CAN,Ontario,"","",false,Brent Tremblay
8445619,https://assets.nhle.com/mugs/nhl/19781979/WSH/8445619.png,Rollie,Boutin,1,G,L,70,189,178,86,1957-11-06,Westlock,CAN,Alberta,"","",false,Rollie Boutin
8446019,https://assets.nhle.com/mugs/nhl/19791980/WSH/8446019.png,Tony,Cassolato,40,R,R,71,180,180,82,1956-05-07,Guelph,CAN,Ontario,"","",false,Tony Cassolato
8446103,https://assets.nhle.com/mugs/nhl/19791980/WSH/8446103.png,Steve,Clippingdale,15,L,L,74,195,188,88,1956-04-29,Vancouver,CAN,British Columbia,"","",false,Steve Clippingdale
8446159,https://assets.nhle.com/mugs/nhl/19791980/WSH/8446159.png,Tim,Coulis,29,L,L,72,200,183,91,1958-02-24,Kenora,CAN,Ontario,"","",false,Tim Coulis
8446269,https://assets.nhle.com/mugs/nhl/19791980/WSH/8446269.png,Glen,Currie,12,C,L,74,180,188,82,1958-07-18,Lachine,CAN,Quebec,"","",false,Glen Currie
8447429,https://assets.nhle.com/mugs/nhl/19791980/WSH/8447429.png,Bengt-Ake,Gustafsson,16,R,L,72,190,183,86,1958-03-23,Karlskoga,SWE,"","",false,"",Bengt-Ake Gustafsson
8447508,https://assets.nhle.com/mugs/nhl/19791980/WSH/8447508.png,Al,Hangsleben,12,L,L,73,195,185,88,1953-02-22,Warroad,USA,Minnesota,"","",false,Al Hangsleben
8448746,https://assets.nhle.com/mugs/nhl/19791980/WSH/8448746.png,Antero,Lehtonen,14,R,L,72,185,183,84,1954-04-12,Tampere,FIN,"","",false,"",Antero Lehtonen
8449889,https://assets.nhle.com/mugs/nhl/19791980/WSH/8449889.png,Claude,Noel,23,C,L,70,165,178,75,1955-10-31,Kirkland Lake,CAN,Ontario,"","",false,Claude Noel
8450482,https://assets.nhle.com/mugs/nhl/19791980/WSH/8450482.png,Harvie,Pocza,27,L,L,74,194,188,88,1959-09-22,Lethbridge,CAN,Alberta,"","",false,Harvie Pocza
8450655,https://assets.nhle.com/mugs/nhl/19791980/WSH/8450655.png,Errol,Rausse,6,L,L,69,178,175,81,1959-05-18,Quesnel,CAN,British Columbia,"","",false,Errol Rausse
8448975,https://assets.nhle.com/mugs/nhl/19791980/WSH/8448975.png,Paul,MacKinnon,19,D,72,194,183,88,1958-11-06,Brantford,CAN,Ontario,"","",false,Paul MacKinnon
8451887,https://assets.nhle.com/mugs/nhl/19791980/WSH/8451887.png,Greg,Theberge,20,D,L,70,185,178,84,1959-09-03,Peterborough,CAN,Ontario,"","",false,Greg Theberge
8447733,https://assets.nhle.com/mugs/nhl/19801981/WSH/8447733.png,Archie,Henderson,29,R,R,78,220,198,100,1957-02-17,Calgary,CAN,Alberta,"","",false,Archie Henderson
8450920,https://assets.nhle.com/mugs/nhl/19801981/WSH/8450920.png,Torrie,Robertson,32,L,L,71,200,180,91,1961-08-02,Victoria,CAN,British Columbia,"","",false,Torrie Robertson
8448351,https://assets.nhle.com/mugs/nhl/19801981/WSH/8448351.png,Jay,Johnston,26,D,L,71,195,180,88,1958-02-28,Hamilton,CAN,Ontario,"","",false,Jay Johnston
8448898,https://assets.nhle.com/mugs/nhl/19801981/WSH/8448898.png,Dwayne,Lowdermilk,14,D,70,200,178,91,1958-01-09,Burnaby,CAN,British Columbia,"","",false,Dwayne Lowdermilk
8449507,https://assets.nhle.com/mugs/nhl/19801981/WSH/8449507.png,James,McTaggart,4,D,L,70,196,178,89,1960-03-31,Weyburn,CAN,Saskatchewan,"","",false,James McTaggart
8452254,https://assets.nhle.com/mugs/nhl/19801981/WSH/8452254.png,Howard,Walker,3,D,L,72,205,183,93,1958-05-08,Grande Prairie,CAN,Alberta,"","",false,Howard Walker
8450209,https://assets.nhle.com/mugs/nhl/19801981/WSH/8450209.png,Dave,Parro,30,G,L,70,165,178,75,1957-04-30,Saskatoon,CAN,Saskatchewan,"","",false,Dave Parro
8445477,https://assets.nhle.com/mugs/nhl/19811982/WSH/8445477.png,Todd,Bidner,22,L,L,74,205,188,93,1961-07-05,Petrolia,CAN,Ontario,"","",false,Todd Bidner
8451737,https://assets.nhle.com/mugs/nhl/19811982/WSH/8451737.png,Roland,Stoltz,18,R,R,72,176,183,80,1954-08-15,Oeverkalix,SWE,"","",false,"",Roland Stoltz
8452153,https://assets.nhle.com/mugs/nhl/19811982/WSH/8452153.png,Chris,Valentine,28,C,R,72,187,183,85,1961-12-06,Belleville,CAN,Ontario,"","",false,Chris Valentine
8445858,https://assets.nhle.com/mugs/nhl/19811982/WSH/8445858.png,Eric,Calder,24,D,R,73,180,185,82,1963-07-26,Kitchener,CAN,Ontario,"","",false,Eric Calder
8445870,https://assets.nhle.com/mugs/nhl/19811982/WSH/8445870.png,Tony,Camazzola,2,D,L,74,210,188,95,1962-09-11,Vancouver,CAN,British Columbia,"","",false,Tony Camazzola
8447801,https://assets.nhle.com/mugs/nhl/19811982/WSH/8447801.png,Doug,Hicks,28,D,R,71,185,180,84,1955-05-29,Cold Lake,CAN,Alberta,"","",false,Doug Hicks
8448275,https://assets.nhle.com/mugs/nhl/19811982/WSH/8448275.png,Al,Jensen,35,G,L,70,180,178,82,1958-11-27,Hamilton,CAN,Ontario,"","",false,Al Jensen
8447990,https://assets.nhle.com/mugs/nhl/19821983/WSH/8447990.png,Ken,Houston,6,R,R,74,210,188,95,1953-09-15,Dresden,CAN,Ontario,"","",false,Ken Houston
8449938,https://assets.nhle.com/mugs/nhl/19821983/WSH/8449938.png,Milan,Novy,66,C,L,70,196,178,89,1951-09-23,Kladno,CZE,"","",false,"",Milan Novy
8446743,https://assets.nhle.com/mugs/nhl/19831984/WSH/8446743.png,Dean,Evason,12,C,R,70,180,178,82,1964-08-22,Flin Flon,CAN,Manitoba,"","",false,Dean Evason
8447805,https://assets.nhle.com/mugs/nhl/19831984/WSH/8447805.png,Andre,Hidi,21,L,L,74,205,188,93,1960-06-05,Toronto,CAN,Ontario,"","",false,Andre Hidi
8451108,https://assets.nhle.com/mugs/nhl/19831984/WSH/8451108.png,Gary,Sampson,20,L,72,189,183,86,1959-08-24,Atikokan,CAN,Ontario,"","",false,Gary Sampson
8444962,https://assets.nhle.com/mugs/nhl/19831984/WSH/8444962.png,Peter,Andersson,19,D,R,74,200,188,91,1962-03-02,Federtalve,SWE,"","",false,"",Peter Andersson
8449286,https://assets.nhle.com/mugs/nhl/19831984/WSH/8449286.png,Bob,Mason,31,G,R,73,180,185,82,1961-04-22,International Falls,USA,Minnesota,"","",false,Bob Mason
8446163,https://assets.nhle.com/mugs/nhl/19851986/WSH/8446163.png,Yvon,Corriveau,26,L,L,73,195,185,88,1967-02-08,Welland,CAN,Ontario,"","",false,Yvon Corriveau
8448272,https://assets.nhle.com/mugs/nhl/19851986/WSH/8448272.png,David,Jensen,9,C,L,73,195,185,88,1965-08-19,Newton,USA,Massachusetts,"","",false,David Jensen
8448413,https://assets.nhle.com/mugs/nhl/19851986/WSH/8448413.png,Ed,Kastelic,22,R,R,76,215,193,98,1964-01-29,Toronto,CAN,Ontario,"","",false,Ed Kastelic
8450345,https://assets.nhle.com/mugs/nhl/19851986/WSH/8450345.png,Jorgen,Pettersson,22,L,L,74,185,188,84,1956-07-11,Gothenburg,SWE,"","",false,"",Jorgen Pettersson
8445276,https://assets.nhle.com/mugs/nhl/19851986/WSH/8445276.png,John,Barrett,3,D,L,73,210,185,95,1958-07-01,Ottawa,CAN,Ontario,"","",false,John Barrett
8445375,https://assets.nhle.com/mugs/nhl/19851986/WSH/8445375.png,Yves,Beaudoin,38,D,R,71,180,180,82,1965-01-07,Pointe-aux-Trembles,CAN,Quebec,"","",false,Yves Beaudoin
8449259,https://assets.nhle.com/mugs/nhl/19851986/WSH/8449259.png,Grant,Martin,20,D,L,70,178,178,81,1962-03-03,Smooth Rock Falls,CAN,Ontario,"","",false,Grant Martin
8451531,https://assets.nhle.com/mugs/nhl/19851986/WSH/8451531.png,Greg,Smith,5,D,70,194,178,88,1955-07-18,Ponoka,CAN,Alberta,"","",false,Greg Smith
8450408,https://assets.nhle.com/mugs/nhl/19861987/WSH/8450408.png,Michal,Pivonka,20,C,L,74,198,188,90,1966-01-28,Kladno,CZE,"","",false,"",Michal Pivonka
8446014,https://assets.nhle.com/mugs/nhl/19861987/WSH/8446014.png,Paul,Cavallini,14,D,L,73,202,185,92,1965-10-13,Toronto,CAN,Ontario,"","",false,Paul Cavallini
8448117,https://assets.nhle.com/mugs/nhl/19871988/WSH/8448117.png,Dale,Hunter,32,C,L,70,200,178,91,1960-07-31,Petrolia,CAN,Ontario,"","",false,Dale Hunter
8450820,https://assets.nhle.com/mugs/nhl/19871988/WSH/8450820.png,Michael,Richard,14,C,L,70,190,178,86,1966-09-07,Toronto,CAN,Ontario,"","",false,Michael Richard
8446779,https://assets.nhle.com/mugs/nhl/19871988/WSH/8446779.png,Chris,Felix,28,D,R,71,190,180,86,1964-05-27,Toronto,CAN,Ontario,"","",false,Chris Felix
8450680,https://assets.nhle.com/mugs/nhl/19871988/WSH/8450680.png,Alain,Raymond,31,G,L,70,180,178,82,1965-06-23,Rimouski,CAN,Quebec,"","",false,Alain Raymond
8451319,https://assets.nhle.com/mugs/nhl/19881989/WSH/8451319.png,Neil,Sheehy,5,D,R,74,214,188,97,1960-02-09,Fort Frances,CAN,Ontario,"","",false,Neil Sheehy
8445335,https://assets.nhle.com/mugs/nhl/19891990/WSH/8445335.png,Robin,Bawa,26,C,R,74,214,188,97,1966-06-23,Duncan,CAN,British Columbia,"","",false,Robin Bawa
8448663,https://assets.nhle.com/mugs/nhl/19891990/WSH/8448663.png,Tyler,Larter,39,C,L,70,185,178,84,1968-03-12,Charlottetown,CAN,Prince Edward Island,"","",false,Tyler Larter
8449761,https://assets.nhle.com/mugs/nhl/19891990/WSH/8449761.png,Rob,Murray,23,C,R,72,185,183,84,1967-04-04,Toronto,CAN,Ontario,"","",false,Rob Murray
8449289,https://assets.nhle.com/mugs/nhl/19891990/WSH/8449289.png,Jim,Mathieson,36,D,L,73,209,185,95,1970-01-24,Kindersley,CAN,Saskatchewan,"","",false,Jim Mathieson
8451509,https://assets.nhle.com/mugs/nhl/19891990/WSH/8451509.png,Dennis,Smith,10,D,L,71,190,180,86,1966-07-27,Detroit,USA,Michigan,"","",false,Dennis Smith
8452017,https://assets.nhle.com/mugs/nhl/19891990/WSH/8452017.png,Brian,Tutt,37,D,L,73,195,185,88,1962-01-09,Swalwell,CAN,Alberta,"","",false,Brian Tutt
8448014,https://assets.nhle.com/mugs/nhl/19891990/WSH/8448014.png,Jim,Hrivnak,39,G,L,74,195,188,88,1968-05-28,Montréal,CAN,Quebec,"","",false,Jim Hrivnak
8448865,https://assets.nhle.com/mugs/nhl/19891990/WSH/8448865.png,Mike,Liut,1,G,L,74,195,188,88,1956-01-07,Weston,CAN,Ontario,"","",false,Mike Liut
8450624,https://assets.nhle.com/mugs/nhl/19901991/WSH/8450624.png,John,Purves,37,R,R,73,201,185,91,1968-02-12,Toronto,CAN,Ontario,"","",false,John Purves
8451152,https://assets.nhle.com/mugs/nhl/19901991/WSH/8451152.png,Reginald,Savage,33,C,L,70,187,178,85,1970-05-01,Montréal,CAN,Quebec,"","",false,Reginald Savage
8451261,https://assets.nhle.com/mugs/nhl/19901991/WSH/8451261.png,Steve,Seftel,40,L,L,75,200,191,91,1968-05-14,Kitchener,CAN,Ontario,"","",false,Steve Seftel
8445201,https://assets.nhle.com/mugs/nhl/19901991/WSH/8445201.png,Bob,Babcock,29,D,L,73,222,185,101,1968-08-03,Agincourt,CAN,Ontario,"","",false,Bob Babcock
8448777,https://assets.nhle.com/mugs/nhl/19901991/WSH/8448777.png,Kenneth,Lovsin,37,D,R,72,195,183,88,1966-12-04,Peace River,CAN,Alberta,"","",false,Kenneth Lovsin
8451097,https://assets.nhle.com/mugs/nhl/19901991/WSH/8451097.png,Ken,Sabourin,8,D,L,75,205,191,93,1966-04-28,Scarborough,CAN,Ontario,"","",false,Ken Sabourin
8458572,https://assets.nhle.com/mugs/nhl/19911992/WSH/8458572.png,Steve,Konowalchuk,22,L,L,73,205,185,93,1972-11-11,Salt Lake City,USA,Utah,"","",false,Steve Konowalchuk
8448549,https://assets.nhle.com/mugs/nhl/19911992/WSH/8448549.png,Todd,Krygier,21,L,L,72,185,183,84,1965-10-12,Chicago Heights,USA,Michigan,"","",false,Todd Krygier
8448919,https://assets.nhle.com/mugs/nhl/19911992/WSH/8448919.png,Paul,Macdermid,23,R,R,73,205,185,93,1963-04-14,Chesley,CAN,Ontario,"","",false,Paul Macdermid
8457955,https://assets.nhle.com/mugs/nhl/19911992/WSH/8457955.png,Brad,Schlegel,21,D,R,70,188,178,85,1968-07-22,Kitchener,CAN,Ontario,"","",false,Brad Schlegel
8448394,https://assets.nhle.com/mugs/nhl/19931994/WSH/8448394.png,Kevin,Kaminski,23,C,L,70,190,178,86,1969-03-13,Churchbridge,CAN,Saskatchewan,"","",false,Kevin Kaminski
8458528,https://assets.nhle.com/mugs/nhl/19931994/WSH/8458528.png,Pat,Peake,14,C,R,73,195,185,88,1973-05-28,Rochester,USA,Michigan,"","",false,Pat Peake
8446551,https://assets.nhle.com/mugs/nhl/19941995/WSH/8446551.png,Mike,Eagles,11,L,L,70,195,178,88,1963-03-07,Sussex,CAN,New Brunswick,"","",false,Mike Eagles
8459007,https://assets.nhle.com/mugs/nhl/19941995/WSH/8459007.png,Martin,Gendron,16,R,R,69,190,175,86,1974-02-15,Valleyfield,CAN,Quebec,"","",false,Martin Gendron
8458550,https://assets.nhle.com/mugs/nhl/19941995/WSH/8458550.png,Jeff,Nelson,11,C,L,71,193,180,88,1972-12-18,Prince Albert,CAN,Saskatchewan,"","",false,Jeff Nelson
8459596,https://assets.nhle.com/mugs/nhl/19951996/WSH/8459596.png,Andrew,Brunette,15,L,L,73,215,185,98,1973-08-24,Sudbury,CAN,Ontario,"","",false,Andrew Brunette
8458989,https://assets.nhle.com/mugs/nhl/19951996/WSH/8458989.png,Stefan,Ustorf,16,L,L,72,185,183,84,1974-01-03,Kaufbeuren,DEU,"","",false,"",Stefan Ustorf
8458983,https://assets.nhle.com/mugs/nhl/19961997/WSH/8458983.png,Andrei,Nikolishin,11,C,L,72,225,183,102,1973-03-25,Vorkuta,RUS,"","",false,"",Andrei Nikolishin
8460851,https://assets.nhle.com/mugs/nhl/19971998/WSH/8460851.png,Jan,Benda,28,C,R,74,207,188,94,1972-04-28,Reet,BEL,"","",false,"",Jan Benda
8462048,https://assets.nhle.com/mugs/nhl/19971998/WSH/8462048.png,Brad,Church,25,L,L,73,210,185,95,1976-11-14,Dauphin,CAN,New Brunswick,"","",false,Brad Church
8459110,https://assets.nhle.com/mugs/nhl/19971998/WSH/8459110.png,Ryan,Mulhern,26,C,R,73,202,185,92,1973-01-11,Philadelphia,USA,Pennsylvania,"","",false,Ryan Mulhern
8458535,https://assets.nhle.com/mugs/nhl/19981999/WSH/8458535.png,Trevor,Halverson,18,R,L,73,200,185,91,1971-04-06,White River,CAN,Ontario,"","",false,Trevor Halverson
8457037,https://assets.nhle.com/mugs/nhl/19981999/WSH/8457037.png,Patrice,Lefebvre,14,R,L,66,160,168,73,1967-06-28,Montréal,CAN,Quebec,"","",false,Patrice Lefebvre
8465071,https://assets.nhle.com/mugs/nhl/19981999/WSH/8465071.png,Alexei,Tezikov,4,D,L,73,200,185,91,1978-06-22,Togliatti,RUS,"","",false,"",Alexei Tezikov
8451013,https://assets.nhle.com/mugs/nhl/19981999/WSH/8451013.png,Michael,Rosati,40,G,L,70,170,178,77,1968-01-07,Toronto,CAN,Ontario,"","",false,Michael Rosati
8462053,https://assets.nhle.com/mugs/nhl/19992000/WSH/8462053.png,Miika,Elomo,23,C,L,72,198,183,90,1977-04-21,Turku,FIN,"","",false,"",Miika Elomo
8464958,https://assets.nhle.com/mugs/nhl/19992000/WSH/8464958.png,Alexander,Volchkov,39,L,L,74,205,188,93,1977-09-25,Moscow,RUS,"","",false,"",Alexander Volchkov
8468541,https://assets.nhle.com/mugs/nhl/20002001/WSH/8468541.png,Jakub,Cutta,36,D,L,75,214,191,97,1981-12-29,Jablonec Nad Nisou,CZE,"","",false,"",Jakub Cutta
8457222,https://assets.nhle.com/mugs/nhl/20002001/WSH/8457222.png,Jason,Marshall,6,D,R,74,200,188,91,1971-02-22,Cranbrook,CAN,British Columbia,"","",false,Jason Marshall
8467429,https://assets.nhle.com/mugs/nhl/20012002/WSH/8467429.png,Chris,Corrinet,48,R,R,75,220,191,100,1978-10-29,Trumbull,USA,Connecticut,"","",false,Chris Corrinet
8467553,https://assets.nhle.com/mugs/nhl/20012002/WSH/8467553.png,Michael,Farrell,40,R,R,72,220,183,100,1978-10-20,Edina,USA,Minnesota,"","",false,Michael Farrell
8467360,https://assets.nhle.com/mugs/nhl/20012002/WSH/8467360.png,Stephen,Peat,51,R,R,74,235,188,107,1980-03-10,Princeton,CAN,British Columbia,"","",false,Stephen Peat
8468506,https://assets.nhle.com/mugs/nhl/20012002/WSH/8468506.png,Brian,Sutherby,16,C,L,74,208,188,94,1982-03-01,Edmonton,CAN,Alberta,"","",false,Brian Sutherby
8466170,https://assets.nhle.com/mugs/nhl/20012002/WSH/8466170.png,Jean-Francois,Fortin,58,D,R,75,210,191,95,1979-03-15,Laval,CAN,Quebec,"","",false,Jean-Francois Fortin
8467054,https://assets.nhle.com/mugs/nhl/20012002/WSH/8467054.png,Todd,Rohloff,38,D,L,74,218,188,99,1974-01-16,Grand Rapids,USA,Minnesota,"","",false,Todd Rohloff
8462120,https://assets.nhle.com/mugs/nhl/20012002/WSH/8462120.png,Sebastien,Charpentier,35,G,L,69,190,175,86,1977-04-18,Drummondville,CAN,Quebec,"","",false,Sebastien Charpentier
8459328,https://assets.nhle.com/mugs/nhl/20032004/WSH/8459328.png,Melvin,Angelstad,69,L,L,75,210,191,95,1971-10-31,Saskatoon,CAN,Saskatchewan,"","",false,Melvin Angelstad
8469539,https://assets.nhle.com/mugs/nhl/20032004/WSH/8469539.png,Owen,Fussey,46,R,L,72,195,183,88,1983-04-02,Winnipeg,CAN,Manitoba,"","",false,Owen Fussey
8469920,https://assets.nhle.com/mugs/nhl/20032004/WSH/8469920.png,Graham,Mink,52,L,R,74,225,188,102,1979-05-21,Stowe,USA,Vermont,"","",false,Graham Mink
8470479,https://assets.nhle.com/mugs/nhl/20032004/WSH/8470479.png,Garret,Stroshein,56,R,R,79,245,201,111,1980-04-04,Edmonton,CAN,Alberta,"","",false,Garret Stroshein
8468005,https://assets.nhle.com/mugs/nhl/20032004/WSH/8468005.png,Roman,Tvrdon,64,R,L,73,197,185,89,1981-01-29,Trencin,SVK,"","",false,"",Roman Tvrdon
8468798,https://assets.nhle.com/mugs/nhl/20032004/WSH/8468798.png,Darcy,Verot,76,C,L,72,199,183,90,1976-07-13,Radville,CAN,Saskatchewan,"","",false,Darcy Verot
8465113,https://assets.nhle.com/mugs/nhl/20032004/WSH/8465113.png,Brian,Willsie,24,R,R,73,202,185,92,1978-03-16,Belmont,CAN,Ontario,"","",false,Brian Willsie
8464986,https://assets.nhle.com/mugs/nhl/20032004/WSH/8464986.png,Chris,Hajt,75,D,L,75,206,191,93,1978-07-05,Saskatoon,CAN,Saskatchewan,"","",false,Chris Hajt
8468413,https://assets.nhle.com/mugs/nhl/20032004/WSH/8468413.png,Dwayne,Zinger,49,D,L,75,229,191,104,1976-07-05,Coronation,CAN,Alberta,"","",false,Dwayne Zinger
