name,id,birthDate
Willi Plett,plettwi01,1955-06-07
Mariusz Czerkawski,czerkma01,1972-04-13
Nick Harbaruk,harbani01,1943-08-16
Joe Jerwa,jerwajo01,1907-01-20
Edward Leier,leiered01,1927-11-03
John Miszuk,miszujo01,1940-09-29
Krzysztof Oliwa,oliwakr01,1973-04-12
Peter Sidorkiewicz,sidorpe01,1963-06-29
Maksymilian Szuber,szubema01,2002-08-25
Wojtek Wolski,wolskwo01,1986-02-24
Jim Paek,paekji01,1967-04-07
Richard Park,parkri01,1976-05-27
Vitaly Abramov,abramvi01,1998-05-08
Egor Afanasyev,afanaeg01,2001-01-23
Alexander Alexeyev,alexeal01,1999-11-15
Yaroslav Askarov,askarya01,2002-06-16
Alexander Barabanov,barabal01,1994-06-17
Ivan Barbashev,barbaiv01,1995-12-14
Pavel Buchnevich,buchnpa01,1995-04-17
Ivan Chekhovich,chekhiv01,1999-01-04
Andrei Chibisov,chibian01,1993-02-26
Nikita Chibrikov,chibrni01,2003-02-16
Yegor Chinakhov,chinaye01,2001-02-01
Grigori Denisenko,denisgr01,2000-06-24
Semyon Der-Arguchintsev,derarse01,2000-09-15
Pavel Dorofeyev,dorofpa01,2000-10-26
Ivan Fedotov,fedotiv01,1996-11-28
Stanislav Galiev,galiest01,1992-01-17
Vladislav Gavrikov,gavrivl01,1995-11-21
Nikolay Goldobin,goldoni01,1995-10-07
Johnny Gottselig,gottsjo01,1905-06-24
Mikhail Grigorenko,grigomi01,1994-05-16
Denis Gurianov,guriade01,1997-06-07
Nikita Gusev,gusevni01,1992-07-08
Daniil Gushchin,gushcda01,2002-02-06
Val Hoffinger,hoffiva01,1901-01-01
Ruslan Iskhakov,iskharu01,2000-07-22
Dmitrij Jaškin,jaskidm01,1993-03-23
Vladislav Kamenev,kamenvl01,1996-08-12
Kirill Kaprizov,kapriki01,1997-04-26
Alexander Khokhlachev,khokhal01,1993-09-09
Marat Khusnutdinov,khusnma01,2002-07-17
Artemi Kniazev,kniazar01,2001-01-04
Nikolai Knyzhov,knyzhni01,1998-03-20
Pyotr Kochetkov,kochepy01,1999-06-25
Egor Korshkov,korsheg01,1996-07-10
Klim Kostin,kostikl01,1999-05-05
Vitali Kravtsov,kravtvi01,1999-12-23
Nikita Kucherov,kucheni01,1993-06-17
Andrei Kuzmenko,kuzmean01,1996-02-04
Evgeny Kuznetsov,kuzneev01,1992-05-19
Yan Kuznetsov,kuzneya01,2002-03-09
Maxim Letunov,letunma01,1996-02-20
Roman Lyubimov,lyubiro01,1992-01-06
Ilya Lyubushkin,lyubuil01,1994-04-06
Andrey Makarov,makaran01,1993-04-20
Mikhail Maltsev,maltsmi01,1998-03-12
Maxim Mamin,maminma01,1995-01-13
Alexey Marchenko,marchal01,1992-01-02
Kirill Marchenko,marchki01,2000-07-21
Alexei Melnichuk,melnial01,1998-06-29
Georgii Merkulov,merkuge01,2000-10-10
Ilya Mikheyev,mikheil01,1994-10-10
Pavel Mintyukov,mintypa01,2003-11-25
Daniil Miromanov,miromda01,1997-07-11
Andrei Mironov,mironan01,1994-07-29
Ivan Miroshnichenko,mirosiv01,2004-02-04
Shakir Mukhamadullin,mukhash01,2002-01-10
Vladislav Namestnikov,namesvl01,1992-11-22
Nikita Nesterov,nesteni01,1993-03-28
Valeri Nichushkin,nichuva01,1995-03-04
Nikita Okhotyuk,okhotni01,2000-12-04
Igor Ozhiganov,ozhigig01,1992-10-13
Vasily Podkolzin,podkova01,2001-06-24
Vasiliy Ponomarev,ponomva01,2002-03-13
Nikolai Prokhorkin,prokhni01,1993-09-17
Ivan Prosvetov,prosviv01,1999-03-05
Ivan Provorov,provoiv01,1997-01-13
Alexander Romanov,romanal01,2000-01-06
Georgi Romanov,romange01,1999-12-15
German Rubtsov,rubtsge01,1998-06-27
Dmitri Samorukov,samordm01,1999-06-16
Ilya Samsonov,samsoil01,1997-02-22
Nikita Scherbak,scherni01,1995-12-30
Sweeney Schriner,schrisw01,1911-11-30
Kirill Semyonov,semyoki01,1994-10-27
Mikhail Sergachev,sergami01,1998-06-25
Igor Shesterkin,shestig01,1995-12-30
Anton Slepyshev,slepyan01,1994-05-13
Egor Sokolov,sokoleg01,2000-06-07
Ilya Sorokin,sorokil01,1995-08-04
Nikita Soshnikov,soshnni01,1993-10-14
Andrei Svechnikov,svechan01,2000-03-26
Evgeny Svechnikov,svechev01,1996-10-31
Vladimir Tarasenko,tarasvl01,1991-12-13
Daniil Tarasov,tarasda02,1999-03-27
Vladimir Tkachev,tkachvl02,1995-10-05
Sergey Tolchinsky,tolchse01,1995-02-03
Alexey Toropchenko,toropal01,1999-06-25
Yakov Trenin,treniya01,1997-01-13
Nikita Tryamkin,tryamni01,1994-08-30
Rinat Valiev,valieri01,1995-05-11
Andrei Vasilevskiy,vasilan02,1994-07-25
Alexander Volkov,volkoal01,1997-08-02
Mikhail Vorobyev,vorobmi01,1997-01-05
Dmitri Voronkov,vorondi01,2000-09-10
Slava Voynov,voynovi01,1990-01-15
Bogdan Yakimov,yakimbo01,1994-10-04
Nail Yakupov,yakupna01,1993-10-06
Alexander Yelesin,yelesal01,1996-02-07
Danil Yurtaykin,yurtada01,1997-07-01
Nikita Zadorov,zadorni01,1995-04-16
Artyom Zagidulin,zagidar01,1995-08-08
Yegor Zamula,zamulye01,2000-03-30
Artem Zub,zubar01,1995-10-03
Valentin Zykov,zykovva01,1995-05-15
Peter Cehlárik,cehlape01,1995-08-02
Erik Černák,cernaer01,1997-05-28
Martin Fehérváry,feherma01,1999-10-06
Christián Jaroš,jarosch01,1996-04-02
Miloš Kelemen,kelemmi01,1999-07-06
Samuel Kňažko,knazksa01,2002-08-07
Patrik Koch,kochpa01,1996-12-08
Simon Nemec,nemecsi01,2004-02-15
Martin Pospisil,pospima01,1999-11-19
Pavol Regenda,regenpa01,1999-12-07
Adam Ružička,ruzicad01,1999-05-11
Juraj Slafkovsky,slafkju01,2004-03-30
Marián Studenič,studema01,1998-10-28
Adam Huska,huskaad01,1997-05-12
Anže Kopitar,kopitan01,1987-08-24
Jan Muršak,mursaja01,1988-01-20
Olaf Kölzig,kolziol01,1970-04-06
Pontus Åberg,abergpo01,1993-09-23
Thommy Abrahamsson,abrahth01,1947-04-08
Sebastian Aho,ahose02,1996-02-17
Tommy Albelin,albelto01,1964-05-21
Daniel Alfredsson,alfreda01,1972-12-11
Hugo Alnefelt,alnefhu01,2001-06-04
Olle Alsing,alsinol01,1996-05-01
Nils Åman,amanni01,2000-02-07
Erik Andersson,anderer01,1971-08-19
Joakim Andersson,anderjo03,1989-02-05
Jonas Andersson,anderjo02,1981-02-24
Kent-Erik Andersson,anderke01,1951-05-24
Lias Andersson,anderli01,1998-10-13
Mikael Andersson,andermi01,1966-05-10
Niklas Andersson,anderni01,1971-05-20
Peter Andersson,anderpe02,1962-03-02
Peter Andersson,anderpe03,1965-08-29
Rasmus Andersson,anderra01,1996-10-27
Emil Andrae,andraem01,2002-02-23
Magnus Arvedson,arvedma01,1971-11-25
Viktor Arvidsson,arvidvi01,1993-04-08
Rasmus Asplund,asplura01,1997-12-03
Hardy Åström,astroha01,1951-03-29
P.J. Axelsson,axelspj01,1975-02-26
Johan Backlund,backljo01,1981-07-24
Mikael Backlund,backlmi01,1989-03-17
Christian Bäckman,backmch01,1980-04-28
Nicklas Bäckström,backsni02,1987-11-23
Daniel Bang,bangda01,1987-04-19
Emil Bemström,bemstem01,1999-06-01
Niclas Bergfors,bergfni01,1987-03-07
Jonatan Berggren,berggjo02,2000-07-16
Stefan Bergkvist,bergkst01,1975-03-10
Bo Berglund,berglbo01,1955-04-06
Christian Berglund,berglch01,1980-03-12
Patrik Berglund,berglpa01,1988-06-02
Thommie Bergman,bergmth01,1947-12-10
Jonas Bergqvist,bergqjo01,1962-09-26
Marcus Björk,bjorkma01,1997-11-24
Tobias Björnfot,bjornto01,2001-04-06
Anton Blidh,blidhan01,1995-03-14
Adam Boqvist,boqviad01,2000-08-15
Jesper Boqvist,boqvije01,1998-10-30
Andreas Borgman,borgman01,1995-06-18
Josef Boumedienne,boumejo01,1978-01-12
Erik Brännström,branner01,1999-09-02
Per-Olov Brasar,brasape01,1950-09-30
Jesper Bratt,brattje01,1998-07-30
Fredrik Bremberg,brembfr01,1973-06-21
Philip Broberg,brobeph01,2001-06-25
Jonas Brodin,brodijo01,1993-07-12
Mathias Bromé,bromema01,1994-07-29
Fabian Brunnström,brunnfa01,1985-02-06
Robert Burakovsky,burakro01,1966-11-24
Anders Carlsson,carlsan01,1960-11-25
Gabriel Carlsson,carlsga01,1997-01-02
Leo Carlsson,carlsle01,2004-12-26
Lucas Carlsson,carlslu01,1997-07-05
Patrik Carnbäck,carnbpa01,1968-02-01
Magnus Chrona,chronma01,2000-08-28
Fredrik Claesson,claesfr01,1992-11-24
Andreas Dackell,dackean01,1972-12-29
Klas Dahlbeck,dahlbkl01,1991-07-06
Jonathan Dahlén,dahlejo01,1997-12-20
Ulf Dahlén,dahleul01,1967-01-21
Kjell Dahlin,dahlikj01,1963-02-02
Rasmus Dahlin,dahlira01,2000-04-13
Carl Dahlström,dahlsca01,1995-01-28
Oscar Dansk,danskos01,1994-02-28
Johan Davidsson,davidjo02,1976-01-06
Jonathan Davidsson,davidjo03,1997-03-12
Jacob de La Rose,delarja01,1995-05-20
Christian Djoos,djoosch01,1994-08-06
Pär Djoos,djoospe01,1968-05-11
Rolf Edberg,edberro01,1950-09-29
Alexander Edler,edleral01,1986-04-21
Adam Edstrom,edstrad01,2000-10-12
Simon Edvinsson,edvinsi01,2003-02-05
Christoffer Ehn,ehnch01,1996-04-04
Victor Ejdsell,ejdsevi01,1995-06-06
Mattias Ekholm,ekholma01,1990-05-24
Pelle Eklund,eklunpe01,1963-03-22
William Eklund,eklunwi01,2002-10-12
Nils Ekman,ekmanni01,1976-03-11
Oliver Ekman-Larsson,ekmanol01,1991-07-17
Anders Eldebrink,eldeban01,1960-12-11
Andreas Englund,engluan01,1996-01-21
Andreas Engqvist,engqvan01,1987-12-23
Pierre Engvall,engvapi01,1996-05-31
Jhonas Enroth,enrotjh01,1988-06-25
Toby Enström,enstrto01,1984-11-05
Jonathan Ericsson,ericsjo01,1984-03-02
Anders Eriksson,eriksan01,1975-01-09
Loui Eriksson,erikslo01,1985-07-17
Peter Eriksson,erikspe01,1965-07-12
Roland Eriksson,eriksro01,1954-03-01
Thomas Eriksson,eriksth01,1959-10-16
Joel Eriksson Ek,eriksjo02,1997-01-29
Olle Eriksson Ek,eriksol01,1999-06-22
Jan Erixon,erixoja01,1962-07-08
Erik Ersberg,ersbeer01,1982-03-08
Samuel Ersson,erssosa01,1999-10-20
Dennis Everberg,everbde01,1991-12-31
Samuel Fagemo,fagemsa01,2000-03-14
Oscar Fantenberg,fanteos01,1991-10-07
Jesper Fast,fastje01,1991-12-02
Viktor Fasth,fasthvi01,1982-08-08
Christian Folin,folinch01,1991-02-09
Jakob Forsbacka Karlsson,forsbja01,1996-10-31
Anton Forsberg,forsban01,1992-11-27
Filip Forsberg,forsbfi01,1994-08-13
Peter Forsberg,forsbpe01,1973-07-20
Gustav Forsling,forslgu02,1996-06-12
Gus Forslund,forslgu01,1908-04-25
Tomas Forslund,forslto01,1968-11-24
Johan Franzén,franzjo01,1979-12-23
Max Friberg,fribema01,1992-11-20
Jesper Frödén,frodeje01,1994-09-21
Jonas Frögren,frogrjo01,1980-08-28
Johan Garpenlöv,garpejo01,1968-03-21
Cutter Gauthier,gauthcu01,2004-01-19
Adam Ginning,ginniad01,2000-01-13
Thomas Gradin,gradith01,1956-02-18
Petter Granberg,granbpe01,1992-08-27
Nicklas Grossmann,grossni01,1985-01-22
Carl Grundström,grundca01,1997-12-01
Carl Gunnarsson,gunnaca01,1986-11-09
Bengt-Åke Gustafsson,gustabe01,1958-03-23
David Gustafsson,gustada01,2000-04-11
Erik Gustafsson,gustaer01,1988-12-15
Erik Gustafsson,gustaer02,1992-03-14
Per Gustafsson,gustape02,1970-06-06
Filip Gustavsson,gustafi01,1998-06-07
Jonas Gustavsson,gustajo01,1984-10-24
Peter Gustavsson,gustape01,1958-03-30
Carl Hagelin,hagelca01,1988-08-23
Robert Hägg,haggro01,1995-02-08
Roger Hägglund,hagglro01,1961-07-02
Anders Håkansson,hakanan01,1956-04-27
Filip Hallander,hallafi01,2000-06-29
Mats Hallin,hallima01,1958-03-19
Hardy Haman Aktell,hamanha01,1998-07-04
Inge Hammarström,hammain01,1948-01-20
Fredrik Händemark,handefr01,1993-08-27
Johan Harju,harjujo01,1986-05-15
Niclas Hävelid,havelni01,1973-04-12
Anders Hedberg,hedbean01,1951-02-25
Johan Hedberg,hedbejo01,1973-05-05
Pierre Hedin,hedinpi01,1978-02-19
Victor Hedman,hedmavi01,1990-12-18
Jonathan Hedström,hedstjo01,1977-12-27
Tim Heed,heedti01,1991-01-27
Emil Heineman,heineem01,2001-11-16
Peter Helander,helanpe01,1951-12-04
Magnus Hellberg,hellbma01,1991-04-04
Niklas Hjalmarsson,hjalmni01,1987-06-06
Linus Högberg,hogbeli01,1998-09-04
Marcus Högberg,hogbema01,1994-11-25
Nils Höglander,hoglani01,2000-12-20
Jonas Höglund,hoglujo01,1972-08-29
Göran Högosta,hogosgo01,1954-04-15
Philip Holm,holmph01,1991-12-08
Pontus Holmberg,holmbpo01,1999-03-09
Johan Holmqvist,holmqjo01,1978-05-24
Michael Holmqvist,holmqmi01,1979-06-08
Simon Holmström,holmssi01,2001-05-24
Tomas Holmström,holmsto01,1973-01-23
Alexander Holtz,holtzal01,2002-01-23
Patric Hörnqvist,hornqpa01,1987-01-01
Kristian Huselius,huselkr01,1978-11-10
Ulf Isaksson,isaksul01,1954-03-19
Mattias Janmark,janmama02,1992-12-08
Calle Järnkrok,jarnkca01,1991-09-25
Andreas Johansson,johanan01,1973-05-19
Björn Johansson,johanbj01,1956-01-15
Calle Johansson,johanca01,1967-02-14
Jonas Johansson,johanjo02,1984-03-18
Jonas Johansson,johanjo03,1995-09-19
Magnus Johansson,johanma01,1973-09-04
Marcus Johansson,johanma03,1990-10-06
Mathias Johansson,johanma02,1974-02-22
Roger Johansson,johanro01,1967-04-17
Andreas Johnsson,johnsan01,1994-11-21
Kim Johnsson,johnski01,1976-03-16
Hans Jonsson,jonssha01,1973-08-02
Jörgen Jönsson,jonssjo01,1972-09-29
Kenny Jönsson,jonsske01,1974-10-06
Lars Jonsson,jonssla01,1982-01-02
Tomas Jonsson,jonssto01,1960-04-12
Axel Jonsson-Fjällby,jonssax01,1998-02-10
Jacob Josefson,josefja01,1991-03-02
Patrik Juhlin,juhlipa01,1970-04-24
Jonas Junland,junlajo01,1987-11-15
Erik Källgren,kallger01,1996-10-14
Anders Kallur,kalluan01,1952-07-06
Kyösti Karjalainen,karjaky01,1967-06-19
Andreas Karlsson,karlsan01,1975-08-19
Erik Karlsson,karlser01,1990-05-31
Henrik Karlsson,karlshe01,1983-11-27
Linus Karlsson,karlsli01,1999-11-16
Melker Karlsson,karlsme01,1990-07-18
William Karlsson,karlswi01,1993-01-08
Fredrik Karlström,karlsfr01,1998-01-12
Christer Kellgren,kellgch01,1958-08-15
Joel Kellman,kellmjo01,1994-05-25
Adrian Kempe,kempead01,1996-09-13
Mario Kempe,kempema01,1988-09-19
Patric Kjellberg,kjellpa01,1969-06-17
Linus Klasen,klaseli01,1986-02-19
Oscar Klefbom,klefbos01,1993-07-20
Carl Klingberg,klingca01,1991-01-28
John Klingberg,klingjo01,1992-08-14
Niklas Kronwall,kronwni01,1981-01-12
Staffan Kronwall,kronwst01,1982-09-10
Marcus Krüger,krugema01,1990-05-27
Oliver Kylington,kylinol01,1997-05-19
Dan Labraaten,labrada01,1951-06-09
Eddie Läck,lacked01,1988-01-05
William Lagesson,lageswi01,1996-02-22
Anton Lander,landean01,1991-04-24
Gabriel Landeskog,landega01,1992-11-23
Adam Larsson,larssad01,1992-11-12
Jacob Larsson,larssja01,1997-04-29
Johan Larsson,larssjo02,1992-07-25
Per Ledin,ledinpe01,1978-09-14
Tommy Lehman,lehmato01,1964-02-03
Robin Lehner,lehnero01,1991-07-24
Nicklas Lidström,lidstni01,1970-04-28
Andreas Lilja,liljaan01,1975-07-13
Jakob Lilja,liljaja01,1993-07-23
Timothy Liljegren,liljeti01,1999-04-30
Anders Lindbäck,lindban01,1988-05-03
Oscar Lindberg,lindbos02,1991-10-29
Tobias Lindberg,lindbto01,1995-07-22
Pelle Lindbergh,lindbpe01,1959-05-24
Oskar Lindblom,lindbos01,1996-08-15
Johan Lindbom,lindbjo01,1971-07-08
Lars Lindgren,lindgla01,1952-10-12
Mats Lindgren,lindgma01,1974-10-01
Anton Lindholm,lindhan01,1994-11-29
Elias Lindholm,lindhel01,1994-12-02
Hampus Lindholm,lindhha01,1994-01-20
Mikael Lindholm,lindhmi01,1964-12-19
Pär Lindholm,lindhpa01,1991-10-05
Gustav Lindström,lindsgu01,1998-10-20
Joakim Lindström,lindsjo01,1983-12-05
Willy Lindström,lindswi01,1951-05-05
Viktor Lodin,lodinvi01,1999-06-02
Håkan Loob,loobha01,1960-07-03
Peter Loob,loobpe01,1957-07-23
Viktor Lööv,loovvi01,1992-11-16
Isac Lundeström,lundeis01,1999-11-06
Bengt Lundholm,lundhbe01,1955-08-04
Nils Lundkvist,lundkni01,2000-07-27
Henrik Lundqvist,lundqhe01,1982-03-02
Joel Lundqvist,lundqjo01,1982-03-02
Tord Lundstrom,lundsto01,1945-03-04
Olle Lycksell,lycksol01,1999-08-24
Jacob Markström,marksja02,1990-01-31
Tony Mårtensson,marteto01,1980-06-23
Björn Melin,melinbj01,1981-07-04
Roger Melin,melinro01,1956-04-25
Jan Mertzig,mertzja01,1970-07-18
Fredrik Modin,modinfr01,1974-10-08
Lars Molin,molinla01,1956-05-07
Oscar Moller,molleos01,1989-01-22
Johan Motin,motinjo01,1989-10-10
Jacob Moverare,moverja01,1998-08-31
Douglas Murray,murrado01,1980-03-12
Markus Näslund,nasluma02,1973-07-30
Mats Näslund,nasluma01,1959-10-31
Patrik Nemeth,nemetpa01,1992-02-08
Marcus Nilson,nilsoma01,1978-03-01
Anders Nilsson,nilssan01,1990-03-19
Jacob Nilsson,nilssja01,1993-10-12
Kent Nilsson,nilsske01,1956-08-31
Ulf Nilsson,nilssul01,1950-05-11
Cristopher Nilstorp,nihlsch01,1984-02-16
Janne Niskala,niskaja01,1981-09-22
Niklas Nordgren,nordgni01,1979-06-28
Robert Nordmark,nordmro01,1962-08-20
Jonas Nordqvist,nordqjo01,1982-04-26
Joakim Nordström,nordsjo02,1992-02-25
Peter Nordström,nordspe01,1974-07-26
Mattias Norlinder,norlima01,2000-04-12
Mattias Norström,norstma01,1972-01-02
Joakim Nygård,nygarjo01,1993-01-08
Michael Nylander,nylanmi01,1972-10-03
Gustav Nyquist,nyquigu01,1989-09-01
Bob Nystrom,nystrbo01,1952-10-10
Johnny Oduya,oduyajo01,1981-10-01
Liam Ohgren,ohgreli01,2004-01-28
Mattias Öhlund,ohlunma01,1976-09-09
Fredrik Olausson,olausfr01,1966-10-05
Oskar Olausson,olausos01,2002-11-10
Fredrik Olofsson,olofsfr01,1996-05-27
Gustav Olofsson,olofsgu01,1994-12-01
Victor Olofsson,olofsvi01,1995-07-18
Christer Olsson,olssoch01,1970-07-24
Jimmie Ölvestad,olvesji01,1980-02-16
Linus Omark,omarkli01,1987-02-05
Magnus Pääjärvi,paajama01,1991-04-12
Samuel Påhlsson,pahlssa01,1977-12-17
Joel Persson,perssjo02,1994-03-04
Ricard Persson,perssri01,1969-08-24
Stefan Persson,perssst01,1954-12-22
Jacob Peterson,peterja01,1999-07-19
Andre Petersson,peteran02,1990-09-11
Elias Pettersson,petteel01,1998-11-12
Jörgen Pettersson,pettejo01,1956-07-11
Marcus Pettersson,pettema01,1996-05-08
Lawrence Pilut,pilutla01,1995-12-30
Peter Popovic,popovpe01,1968-02-10
David Printz,printda01,1980-07-24
Jesse Puljujärvi,puljuje01,1998-05-07
Marcus Ragnarsson,ragnama01,1971-08-13
Rickard Rakell,rakelri01,1993-05-05
Victor Rask,raskvi01,1993-03-01
Dennis Rasmussen,rasmude01,1990-07-03
Lucas Raymond,raymolu01,2002-03-28
Mikael Renberg,renbemi01,1972-05-05
Mattias Ritola,ritolma01,1987-03-14
Bert Robertsson,roberbe01,1974-06-30
Anton Rodin,rodinan01,1990-11-21
Leif Rohlin,rohlile01,1968-02-26
Jonas Rönnqvist,ronnqjo01,1973-08-22
Filip Roos,roosfi01,1999-01-05
Calle Rosén,rosenca01,1994-02-02
Isak Rosen,rosenis01,2003-03-15
Magnus Roupé,roupema01,1963-03-23
David Rundblad,rundbda01,1990-10-08
Thomas Rundqvist,rundqth01,1960-05-04
Börje Salming,salmibo01,1951-04-17
Tommy Salo,saloto01,1971-02-01
Andreas Salomonsson,saloman01,1973-12-19
Kjell Samuelsson,samuekj01,1958-10-18
Martin Samuelsson,samuema01,1982-01-25
Mikael Samuelsson,samuemi01,1976-12-23
Philip Samuelsson,samueph01,1991-07-26
Ulf Samuelsson,samueul01,1964-03-26
Linus Sandin,sandili01,1996-05-19
Rasmus Sandin,sandira01,2000-03-07
Felix Sandström,sandsfe01,1997-01-12
Daniel Sedin,sedinda01,1980-09-26
Henrik Sedin,sedinhe01,1980-09-26
Jakob Silfverberg,silfvja01,1990-10-13
Lars-Erik Sjöberg,sjobela01,1944-04-05
Tommy Sjödin,sjodito01,1965-08-13
Fredrik Sjöström,sjostfr01,1983-05-06
Carl Söderberg,soderca01,1985-10-12
Arvid Söderblom,soderar01,1999-08-19
Elmer Söderblom,soderel01,2001-07-05
Tommy Söderström,soderto01,1969-07-17
Victor Söderström,sodervi01,2001-02-26
Marcus Sorensen,sorenma01,1992-04-07
Viktor Stålberg,stalbvi01,1986-01-17
Anders Steen,steenan01,1955-04-28
Oskar Steen,steenos01,1998-03-09
Thomas Steen,steenth01,1960-06-08
Kevin Stenlund,stenlke01,1996-09-20
Ulf Sterner,sternul01,1941-02-11
Roland Stoltz,stoltro01,1954-08-15
Anton Strålman,stralan01,1986-08-01
Niklas Sundblad,sundbni01,1973-01-03
Mats Sundin,sundima01,1971-02-13
Ronnie Sundin,sundiro01,1970-10-03
Oskar Sundqvist,sundqos01,1994-03-23
Niklas Sundström,sundsni01,1975-06-06
Patrik Sundström,sundspa01,1961-12-14
Peter Sundström,sundspe01,1961-12-14
Per Svartvadet,svartpe01,1975-05-17
Niklas Svedberg,svedbni01,1989-09-04
Viktor Svedberg,svedbvi01,1991-05-24
Leif Svensson,svensle01,1951-07-08
Magnus Svensson,svensma01,1963-03-01
Henrik Tallinder,tallihe01,1979-01-10
Dick Tärnström,tarnsdi01,1975-01-20
Mattias Tedenby,tedenma01,1990-02-21
Mikael Tellqvist,tellqmi01,1979-09-19
Mats Thelin,thelima01,1961-03-30
Michael Thelvén,thelvmi01,1961-01-07
Andreas Thuresson,thurean01,1987-11-18
Mattias Timander,timanma01,1974-04-16
Daniel Tjärnqvist,tjarnda01,1976-10-14
Mathias Tjärnqvist,tjarnma01,1979-04-15
Linus Ullmark,ullmali01,1993-07-31
David Ullström,ullstda01,1989-04-22
Alexander Urbom,urbomal01,1990-12-20
Lukas Vejdemo,vejdelu01,1996-01-25
Niclas Wallin,wallini01,1975-02-20
Peter Wallin,wallipe01,1957-04-30
Rickard Wallin,walliri01,1980-04-19
Lucas Wallmark,wallmlu01,1995-09-05
Jesper Wallstedt,wallsje01,2002-11-14
Tom Wandell,wandeto01,1987-01-29
Anton Wedin,wedinan01,1993-03-01
Mattias Weinhandl,weinhma01,1980-06-01
Alexander Wennberg,wennbal01,1994-09-22
Adam Werner,wernead01,1997-05-02
Tommy Westlund,westlto01,1974-12-29
Johan Witehall,witehjo01,1972-01-07
Henrik Zetterberg,zettehe01,1980-10-09
Fabian Zetterlund,zettefa01,1999-08-25
Lars Zetterström,zettela01,1953-11-06
Mika Zibanejad,zibanmi01,1993-04-18
David Aebischer,aebisda01,1978-02-07
Sven Andrighetto,andrisv01,1993-03-21
Sven Baertschi,baertsv01,1992-10-05
Tim Berni,berniti01,2000-02-11
Reto Berra,berrare01,1987-01-03
Christoph Bertschy,bertsch02,1994-04-05
Damien Brunner,brunnda01,1986-03-09
Raphael Diaz,diazra01,1986-01-09
Kevin Fiala,fialake01,1996-07-22
Patrick Fischer,fischpa01,1975-09-06
Martin Gerber,gerbema01,1974-09-03
Gaetan Haas,haasga01,1992-01-31
Mark Hardy,hardyma01,1959-02-01
Timo Helbling,helblti01,1981-07-21
Jonas Hiller,hillejo01,1982-02-12
Nico Hischier,hischni01,1999-01-04
Gregory Hofmann,hofmagr01,1992-11-13
Pauli Jaks,jakspa01,1972-01-25
Roman Josi,josiro01,1990-06-01
Dean Kukan,kukande01,1993-07-08
Philipp Kurashev,kurasph01,1999-10-12
Denis Malgin,malgide01,1997-01-18
Mason McTavish,mctavma01,2003-01-30
Timo Meier,meierti01,1996-10-08
J.J. Moser,moserja01,2000-06-06
Mirco Müller,muellmi01,1995-03-21
Nino Niederreiter,niedeni01,1992-09-08
Tim Ramholt,ramhoti01,1984-11-02
Michel Riesen,riesemi01,1979-04-11
Akira Schmid,schmiak01,2000-05-12
Gilles Senn,senngi01,1996-03-01
Jonas Siegenthaler,siegejo01,1997-05-06
Tobias Stephan,stephto01,1984-01-21
Mark Streit,streima01,1977-12-11
Pius Suter,suterpi01,1996-05-24
Calvin Thurkauf,thurkca01,1997-06-27
Julien Vauclair,vauclju01,1979-10-02
Joel Vermin,vermijo01,1992-02-05
Reto Von Arx,vonarre01,1976-09-13
Yannick Weber,weberya01,1988-09-23
Roman Wick,wickro01,1985-12-30
Thomas Ziegler,zieglth01,1978-06-09
Rod Langway,langwro01,1957-05-03
Dmytro Timashov,timasdm01,1996-10-01
Dmitry Afanasenkov,afanadm01,1980-05-12
Maxim Afinogenov,afinoma01,1979-09-04
Nikita Alexeev,alexeni01,1981-12-27
Alexander Andrievski,andrial01,1968-08-10
Artem Anisimov,anisiar01,1988-05-24
Nik Antropov,antroni01,1980-02-18
Denis Arkhipov,arkhide01,1979-05-19
Evgeny Artyukhin,artyuev01,1983-04-04
Kaspars Astašenko,astaska01,1975-02-17
Anton Babchuk,babchan01,1984-05-06
Yuri Babenko,babenyu01,1978-01-02
Helmut Balderis,baldehe01,1952-07-31
Maxim Balmochnykh,balmoma01,1979-03-07
Oskars Bārtulis,bartuos01,1987-01-21
Andrei Bashkirov,bashkan01,1970-06-22
Ruslan Batyrshin,batyrru01,1975-02-19
Sergei Bautin,bautise01,1967-03-11
Anton Belov,belovan01,1986-07-29
Sergei Berezin,berezse01,1971-11-05
Maxim Bets,betsma01,1974-01-31
Sergei Bobrovsky,bobrose01,1988-09-20
Alexandre Boikov,boikoal01,1975-02-07
Peter Bondra,bondrpe01,1968-02-07
Nikolai Borschevsky,borscni01,1965-01-12
Sergei Brylin,brylise01,1974-01-13
Ilya Bryzgalov,bryzgil01,1980-06-22
Pavel Bure,burepa01,1971-03-31
Valeri Bure,bureva01,1974-06-13
Alexander Burmistrov,burmial01,1991-10-21
Viacheslav Butsayev,butsavi01,1970-06-13
Yuri Butsayev,butsayu01,1978-10-11
Ilja Byakin,byakiil01,1963-02-02
Dmitri Bykov,bykovdm01,1977-05-05
Vladimir Chebaturkin,chebavl01,1975-04-23
Denis Chervyakov,chervde01,1970-04-20
Igor Chibirev,chibiig01,1968-04-19
Stanislav Chistov,chistst01,1983-04-17
Artem Chubarov,chubaar01,1979-12-13
Evgenii Dadonov,dadonev01,1989-03-12
Pavel Datsyuk,datsypa01,1978-07-20
